LOCATION CODE,ROAD NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET
20304,ทางพิเศษเฉลิมมหานคร,13.68441,100.60231,46054.0,
11044,ทางพิเศษเฉลิมมหานคร,13.67581,100.60497,,20019.0
20019,ทางพิเศษเฉลิมมหานคร,13.67288,100.60897,11044.0,
11115,ทางพิเศษเฉลิมมหานคร,13.73913,100.55073,,20050.0
20050,ทางพิเศษเฉลิมมหานคร,13.75174,100.54807,11115.0,
45922,ทางพิเศษเฉลิมมหานคร,13.7452,100.55062,,46087.0
46087,ทางพิเศษเฉลิมมหานคร,13.7431,100.55117,45922.0,
45925,ทางพิเศษเฉลิมมหานคร,13.74253,100.55119,,46088.0
46088,ทางพิเศษเฉลิมมหานคร,13.73314,100.55182,45925.0,
11041,ทางพิเศษเฉลิมมหานคร,13.67581,100.60497,,46101.0
46101,ทางพิเศษเฉลิมมหานคร,13.67565,100.60741,11041.0,
11062,ทางพิเศษเฉลิมมหานคร,13.71182,100.56819,,20028.0
20028,ทางพิเศษเฉลิมมหานคร,13.71104,100.56373,11062.0,
45936,ทางพิเศษเฉลิมมหานคร,13.71303,100.56179,,46093.0
46093,ทางพิเศษเฉลิมมหานคร,13.71221,100.56402,45936.0,
11069,ทางพิเศษเฉลิมมหานคร,13.7085,100.54976,,20031.0
20031,ทางพิเศษเฉลิมมหานคร,13.69996,100.54658,11069.0,
11109,ทางพิเศษเฉลิมมหานคร,13.71969,100.55272,,20047.0
20047,ทางพิเศษเฉลิมมหานคร,13.72347,100.55106,11109.0,
45928,ทางพิเศษเฉลิมมหานคร,13.72641,100.55258,,46089.0
46089,ทางพิเศษเฉลิมมหานคร,13.72223,100.55474,45928.0,
11043,ทางพิเศษเฉลิมมหานคร,13.67581,100.60497,,46103.0
46103,ทางพิเศษเฉลิมมหานคร,13.67123,100.60602,11043.0,
11072,ทางพิเศษเฉลิมมหานคร,13.69804,100.54028,,20032.0
20032,ทางพิเศษเฉลิมมหานคร,13.69409,100.53341,11072.0,
46046,ทางพิเศษเฉลิมมหานคร,13.69378,100.52771,,20299.0
20299,ทางพิเศษเฉลิมมหานคร,13.6947,100.52915,46046.0,
45950,ทางพิเศษเฉลิมมหานคร,13.69542,100.59628,,46100.0
46100,ทางพิเศษเฉลิมมหานคร,13.69396,100.60186,45950.0,
11080,ทางพิเศษเฉลิมมหานคร,13.67533,100.51278,,20034.0
20034,ทางพิเศษเฉลิมมหานคร,13.67021,100.51119,11080.0,
45920,ทางพิเศษเฉลิมมหานคร,13.74924,100.55039,,46085.0
46085,ทางพิเศษเฉลิมมหานคร,13.74854,100.55048,45920.0,
11104,ทางพิเศษเฉลิมมหานคร,13.71492,100.55496,,20045.0
20045,ทางพิเศษเฉลิมมหานคร,13.71894,100.55301,11104.0,
45932,ทางพิเศษเฉลิมมหานคร,13.7176,100.55523,,46090.0
46090,ทางพิเศษเฉลิมมหานคร,13.7145,100.55537,45932.0,
11105,ทางพิเศษเฉลิมมหานคร,13.71492,100.55496,,20046.0
20046,ทางพิเศษเฉลิมมหานคร,13.71709,100.55492,11105.0,
11106,ทางพิเศษเฉลิมมหานคร,13.71584,100.55713,,11107.0
11107,ทางพิเศษเฉลิมมหานคร,13.71709,100.55492,11106.0,11108.0
11108,ทางพิเศษเฉลิมมหานคร,13.71894,100.55301,11107.0,11110.0
11110,ทางพิเศษเฉลิมมหานคร,13.71969,100.55272,11108.0,11113.0
11113,ทางพิเศษเฉลิมมหานคร,13.7261,100.55215,11110.0,11114.0
11114,ทางพิเศษเฉลิมมหานคร,13.73004,100.55172,11113.0,11116.0
11116,ทางพิเศษเฉลิมมหานคร,13.73913,100.55073,11114.0,11118.0
11118,ทางพิเศษเฉลิมมหานคร,13.74533,100.55012,11116.0,11119.0
11119,ทางพิเศษเฉลิมมหานคร,13.75215,100.54839,11118.0,46124.0
46124,ทางพิเศษเฉลิมมหานคร,13.75629,100.54483,11119.0,11093.0
11093,ทางพิเศษเฉลิมมหานคร,13.76228,100.54714,46124.0,11095.0
11095,ทางพิเศษเฉลิมมหานคร,13.7665,100.5494,11093.0,11124.0
11124,ทางพิเศษเฉลิมมหานคร,13.76869,100.55061,11095.0,
11066,ทางพิเศษเฉลิมมหานคร,13.71584,100.55713,,20030.0
20030,ทางพิเศษเฉลิมมหานคร,13.7145,100.55537,11066.0,
45934,ทางพิเศษเฉลิมมหานคร,13.71492,100.55496,,46092.0
46092,ทางพิเศษเฉลิมมหานคร,13.7158,100.55817,45934.0,
45933,ทางพิเศษเฉลิมมหานคร,13.72047,100.5541,,46091.0
46091,ทางพิเศษเฉลิมมหานคร,13.72226,100.55293,45933.0,
11111,ทางพิเศษเฉลิมมหานคร,13.72366,100.55141,,20048.0
20048,ทางพิเศษเฉลิมมหานคร,13.72441,100.5517,11111.0,
11049,ทางพิเศษเฉลิมมหานคร,13.67576,100.60444,,11050.0
11050,ทางพิเศษเฉลิมมหานคร,13.68534,100.60243,11049.0,11053.0
11053,ทางพิเศษเฉลิมมหานคร,13.69541,100.5953,11050.0,11054.0
11054,ทางพิเศษเฉลิมมหานคร,13.69803,100.5922,11053.0,11055.0
11055,ทางพิเศษเฉลิมมหานคร,13.69888,100.59158,11054.0,11056.0
11056,ทางพิเศษเฉลิมมหานคร,13.70094,100.59051,11055.0,11057.0
11057,ทางพิเศษเฉลิมมหานคร,13.70444,100.58905,11056.0,11058.0
11058,ทางพิเศษเฉลิมมหานคร,13.70865,100.58418,11057.0,11060.0
11060,ทางพิเศษเฉลิมมหานคร,13.71202,100.57665,11058.0,11063.0
11063,ทางพิเศษเฉลิมมหานคร,13.71182,100.56819,11060.0,11065.0
11065,ทางพิเศษเฉลิมมหานคร,13.7125,100.56162,11063.0,11128.0
11128,ทางพิเศษเฉลิมมหานคร,13.71584,100.55713,11065.0,
46052,ทางพิเศษเฉลิมมหานคร,13.70344,100.59042,,20303.0
20303,ทางพิเศษเฉลิมมหานคร,13.69683,100.59431,46052.0,
46050,ทางพิเศษเฉลิมมหานคร,13.70408,100.59356,,46051.0
46051,ทางพิเศษเฉลิมมหานคร,13.69547,100.5958,46050.0,46056.0
46056,ทางพิเศษเฉลิมมหานคร,13.67581,100.60497,46051.0,
46053,ทางพิเศษเฉลิมมหานคร,13.6726,100.60889,,46055.0
46055,ทางพิเศษเฉลิมมหานคร,13.68233,100.6031,46053.0,46057.0
46057,ทางพิเศษเฉลิมมหานคร,13.70425,100.59321,46055.0,
11051,ทางพิเศษเฉลิมมหานคร,13.69381,100.60189,,20024.0
20024,ทางพิเศษเฉลิมมหานคร,13.69119,100.59673,11051.0,
11061,ทางพิเศษเฉลิมมหานคร,13.74309,100.5494,,20027.0
20027,ทางพิเศษเฉลิมมหานคร,13.7437,100.54966,11061.0,
46346,ทางพิเศษฉลองรัช,13.85076,100.64005,,46347.0
46347,ทางพิเศษฉลองรัช,13.85824,100.64214,46346.0,46348.0
46348,ทางพิเศษฉลองรัช,13.8641,100.64519,46347.0,46349.0
46349,ทางพิเศษฉลองรัช,13.87246,100.64624,46348.0,46350.0
46350,ทางพิเศษฉลองรัช,13.88049,100.64776,46349.0,46351.0
46351,ทางพิเศษฉลองรัช,13.88627,100.65098,46350.0,46352.0
46352,ทางพิเศษฉลองรัช,13.89302,100.65965,46351.0,46353.0
46353,ทางพิเศษฉลองรัช,13.8968,100.67122,46352.0,46354.0
46354,ทางพิเศษฉลองรัช,13.8972,100.68166,46353.0,46355.0
46355,ทางพิเศษฉลองรัช,13.8968,100.69267,46354.0,
14055,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.79283,100.6113,,20194.0
20194,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.79539,100.61273,14055.0,
14012,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.77189,100.60681,,20170.0
20170,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.77124,100.60615,14012.0,
45985,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.84053,100.63543,,20165.0
20165,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.8382,100.63358,45985.0,
45989,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.81613,100.62359,,20167.0
20167,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.81458,100.62236,45989.0,
14031,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.70255,100.59257,,20181.0
20181,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.69888,100.59158,14031.0,
14073,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.70368,100.59278,,14034.0
14034,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.70425,100.59321,14073.0,14035.0
14035,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.7123,100.59884,14034.0,14037.0
14037,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.71324,100.59942,14035.0,14038.0
14038,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.72433,100.60492,14037.0,14045.0
14045,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.73922,100.60449,14038.0,14042.0
14042,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.73985,100.60462,14045.0,14075.0
14075,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.75181,100.60377,14042.0,
14032,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.69803,100.5922,,20182.0
20182,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.70368,100.59278,14032.0,
45994,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.77233,100.60703,,20169.0
20169,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.77189,100.60681,45994.0,
14070,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.85023,100.6409,,20199.0
20199,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.84861,100.63922,14070.0,
45984,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.84121,100.6358,,20164.0
20164,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.84053,100.63543,45984.0,
14022,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.74975,100.60592,,14024.0
14024,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.73978,100.60478,14022.0,14027.0
14027,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.7387,100.60454,14024.0,14028.0
14028,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.72393,100.60514,14027.0,14072.0
14072,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.71007,100.59755,14028.0,14074.0
14074,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.70408,100.59356,14072.0,14080.0
14080,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.70255,100.59257,14074.0,
14060,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.84105,100.63475,,20196.0
20196,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.84388,100.636,14060.0,
14044,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.75181,100.60377,,14048.0
14048,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.75287,100.60116,14044.0,14051.0
14051,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.75953,100.596,14048.0,14053.0
14053,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.77054,100.60497,14051.0,14054.0
14054,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.78664,100.60868,14053.0,14056.0
14056,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.79539,100.61273,14054.0,14066.0
14066,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.80945,100.6191,14056.0,14058.0
14058,ทางพิเศษฉลองรัช(รามอินทรา-อาจณรงค์),13.81467,100.62214,14066.0,14059.0
