LOCATION CODE,ROAD NAME,FIRST NAME,SECOND NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET,geometry,dist_to_osm_m,positive_ok,negative_ok
47071,Soi Chan 43 Yaek 27,Chan Road/Chan Road/Soi Chan 18/7,,13.7063,100.52676,47070,,POINT (100.52676 13.7063),0.01239124811987931,False,True
47072,Soi Charansanitwong 13,Bang Waek Road,,13.74065,100.45996,,47073,POINT (100.45996 13.74065),5.149639162145984,True,False
47073,Soi Charansanitwong 13,Phanitchayakan Thonburi 24,,13.74086,100.46535,47072,47074,POINT (100.46535 13.74086),4.773801118103929,True,True
47074,Soi Charansanitwong 13,Charan Sanitwong Road,,13.74139,100.47052,47073,,POINT (100.47052 13.74139),2.220980691342771,False,True
47075,Soi Charoenkrung 107,Charoen Krung Road,,13.69774,100.49768,,47076,POINT (100.49768 13.69774),0.8057060391529317,True,False
47076,Soi Charoenkrung 107,Charoen Krung 107 Yaek 15-2,,13.69473,100.50448,47075,,POINT (100.50448 13.69473),2.355028933857532,False,True
47081,Soi Chinnakhet 2,Ngam Wong Wan Road,,13.85301,100.55195,,47082,POINT (100.55195 13.85301),3.0604804616340746,True,False
47082,Soi Chinnakhet 2,Soi Chinnakhet 1/14,,13.85625,100.55364,47081,47083,POINT (100.55364 13.85625),2.114301301425121,True,True
47083,Soi Chinnakhet 2,Ngam Wong Wan 43 Yaek 2,,13.86037,100.55635,47082,47084,POINT (100.55635 13.86037),7.8220034094475315,True,True
47084,Soi Chinnakhet 2,Ngamwongwan47 Yaek20 Chinket 2/18,,13.86459,100.55628,47083,47085,POINT (100.55628 13.86459),5.137715586045115,True,True
47085,Soi Chinnakhet 2,Ngamwongwan47 Yaek39 Chinket 2/37/Ngamwongwan47 Yaek42 Chinket 2/40,,13.86994,100.55593,47084,,POINT (100.55593 13.86994),5.382246390876943,False,True
47088,Soi Chula 12,Banthat Thong Road,,13.74392,100.52309,,47089,POINT (100.52309 13.74392),1.8398392940631405,True,False
47089,Soi Chula 12,Phayathai Road,,13.74272,100.53023,47088,,POINT (100.53023 13.74272),0.9834957046566949,False,True
47094,Soi Itsaraphap 21,Soi Phetkasem 4,,13.73396,100.48397,,47095,POINT (100.48397 13.73396),3.1674362580625797,True,False
47095,Soi Itsaraphap 21,Itsaraphap Road,,13.73678,100.4864,47094,,POINT (100.4864 13.73678),2.6159910396575605,False,True
47098,Soi Ketnut 3,Sutthisan Winitchai Road,,13.78895,100.58965,,47099,POINT (100.58965 13.78895),1.2962011573674677,True,False
47099,Soi Ketnut 3,Soi Lat Phrao 64,,13.78916,100.59967,47098,,POINT (100.59967 13.78916),2.8953586816276915,False,True
47100,Soi Krongchai,Soi Yudi 2,,13.69293,100.51297,,47101,POINT (100.51297 13.69293),0.09220003759941692,True,False
47101,Soi Krongchai,Soi Pradu 1,,13.69198,100.51494,47100,,POINT (100.51494 13.69198),2.79451616577593,False,True
47106,Soi Lad Phrao 101,Lat Phrao 101,,13.78919,100.62878,,47107,POINT (100.62878 13.78919),9.274476808307279,True,False
47107,Soi Lad Phrao 101,Soi Suwan,,13.79218,100.62811,47106,47108,POINT (100.62811 13.79218),5.427884028684131,True,True
47108,Soi Lad Phrao 101,Pho Kaeo Road,,13.79736,100.62713,47107,,POINT (100.62713 13.79736),10.216023094820462,False,True
47109,Soi Lad Phrao 87,Lat Phrao 87,,13.78852,100.61819,,47110,POINT (100.61819 13.78852),3.59095820257643,True,False
47110,Soi Lad Phrao 87,Lat Phrao 87 Yaek 8,,13.78968,100.6184,47109,47111,POINT (100.6184 13.78968),3.477915608263552,True,True
47111,Soi Lad Phrao 87,Lat Phrao 87 Yaek 10,,13.79011,100.61847,47110,47112,POINT (100.61847 13.79011),3.4297883796828903,True,True
47112,Soi Lad Phrao 87,Baan Lad Phrao,,13.79505,100.6189,47111,47113,POINT (100.6189 13.79505),0.5000984319121644,True,True
47113,Soi Lad Phrao 87,Lat Phrao 87 Yaek 28,,13.79834,100.62054,47112,47114,POINT (100.62054 13.79834),3.294685546281016,True,True
47114,Soi Lad Phrao 87,Chanthra Suk,,13.79954,100.61959,47113,,POINT (100.61959 13.79954),8.883906852537963,False,True
47117,Soi Lang Suan,Sarasin Road,,13.73425,100.54218,,47118,POINT (100.54218 13.73425),2.8344793372648707,True,False
47118,Soi Lang Suan,Chit Lom Road/ Phloen Chit Road,,13.74402,100.54384,47117,,POINT (100.54384 13.74402),1.3200977003778305,False,True
47138,Soi Lat Phrao 64,Soi Ketnut 3,,13.78916,100.59967,,47139,POINT (100.59967 13.78916),2.8953586816276915,True,False
47139,Soi Lat Phrao 64,Lat Phrao Road,,13.79138,100.59974,47138,,POINT (100.59974 13.79138),2.775430752207032,False,True
47145,Soi Latphrao 122,Ramkhamhaeng 65,,13.76783,100.62304,,47146,POINT (100.62304 13.76783),8.976415439395657,True,False
47146,Soi Latphrao 122,Lat Phrao Road,,13.77769,100.62417,47145,,POINT (100.62417 13.77769),4.569541834091087,False,True
47147,Soi Mit Maitri 6,Phuttha Bucha 36 Yaek 1,,13.63751,100.48739,,47148,POINT (100.48739 13.63751),3.138848164408873,True,False
47148,Soi Mit Maitri 6,Soi Pracha Uthit 54,,13.63745,100.49177,47147,,POINT (100.49177 13.63745),0.7536836127651974,False,True
47151,Soi Monthat Ratchasri Pichit,Kanchanaphisek Road,,13.65097,100.40584,,47152,POINT (100.40584 13.65097),2.38604712615201,True,False
47152,Soi Monthat Ratchasri Pichit,Prayamonthat Yaek 35-18,,13.65284,100.412,47151,47153,POINT (100.412 13.65284),1.0215115672905282,True,True
47153,Soi Monthat Ratchasri Pichit,Prayamonthat Yaek 33,,13.6583,100.41027,47152,47154,POINT (100.41027 13.6583),0.08958847021633677,True,True
47154,Soi Monthat Ratchasri Pichit,Prayamonthat Dk Soi 26 Road,,13.66157,100.41549,47153,47155,POINT (100.41549 13.66157),1.807851931200358,True,True
47155,Soi Monthat Ratchasri Pichit,Prayamonthat Yaek 10,,13.66502,100.42122,47154,47156,POINT (100.42122 13.66502),2.2236669767650707,True,True
47156,Soi Monthat Ratchasri Pichit,Praya Manathat Ratsripichit Yaek 5,,13.66735,100.42527,47155,47157,POINT (100.42527 13.66735),5.720341372237633,True,True
47157,Soi Monthat Ratchasri Pichit,Bangkhunthian Road,,13.6689,100.42784,47156,,POINT (100.42784 13.6689),4.0197396839552235,False,True
47165,Soi Ngam Du Phli,Rama 4 Road,,13.7245,100.54842,,47166,POINT (100.54842 13.7245),2.394809741488167,True,False
47166,Soi Ngam Du Phli,Soi Sri Bamphen,,13.72168,100.54631,47165,47167,POINT (100.54631 13.72168),0.659660497081933,True,True
47167,Soi Ngam Du Phli,Sathon 1,,13.72117,100.5458,47166,,POINT (100.5458 13.72117),3.026147656339107,False,True
47168,Soi Ngam Wong Wan 10,Nonthaburi,,13.85055,100.53476,,47169,POINT (100.53476 13.85055),4.656330583689663,True,False
47169,Soi Ngam Wong Wan 10,Soi Chula Kasem 16/4/1,,13.8511,100.53762,47168,47170,POINT (100.53762 13.8511),1.5495806946804132,True,True
47170,Soi Ngam Wong Wan 10,Soi Chula Kasem 13,,13.85366,100.53738,47169,47171,POINT (100.53738 13.85366),2.438521203089393,True,True
47171,Soi Ngam Wong Wan 10,Soi Chula Kasem 3,,13.85468,100.53953,47170,47172,POINT (100.53953 13.85468),1.8179617213355774,True,True
47172,Soi Ngam Wong Wan 10,Ngam Wong Wan Road,,13.85687,100.53889,47171,,POINT (100.53889 13.85687),3.9531762954610485,False,True
47204,Soi Phahon Yothin 35,Phahon Yothin 35 Yaek 3,,13.83174,100.56879,,47205,POINT (100.56879 13.83174),1.5880975513260818,True,False
47205,Soi Phahon Yothin 35,Phahon Yothin Road,,13.83138,100.57061,47204,,POINT (100.57061 13.83138),0.10463432800491283,False,True
47206,Soi Phahon Yothin 54/1,Wat Ko Road,,13.90813,100.6258,,47207,POINT (100.6258 13.90813),4.633001523924729,True,False
47207,Soi Phahon Yothin 54/1,Chongtang Thadindaeng 7,,13.91158,100.62766,47206,47208,POINT (100.62766 13.91158),8.143311386984829,True,True
47208,Soi Phahon Yothin 54/1,Liap Khlong Song Road,,13.91947,100.63221,47207,,POINT (100.63221 13.91947),5.358916767120902,False,True
47212,Soi Phatthanakan,Sathu Pradit 58,,13.68387,100.52646,,47213,POINT (100.52646 13.68387),2.1564613712520244,True,False
47213,Soi Phatthanakan,Sathu Pradit 34,,13.68445,100.52696,47212,,POINT (100.52696 13.68445),0.5921456826218152,False,True
47224,Soi Phetkasem 4,Phetkasem Road,,13.72845,100.48055,,47225,POINT (100.48055 13.72845),3.2888599561510223,True,False
47225,Soi Phetkasem 4,Trok Minmani 2,,13.7318,100.48228,47224,47226,POINT (100.48228 13.7318),5.220011635632237,True,True
47226,Soi Phetkasem 4,Soi Itsaraphap 21,,13.73396,100.48397,47225,,POINT (100.48397 13.73396),3.1674362580625797,False,True
47233,Soi Phrachao Taksin 37,Somdet Phra Chao Tak Sin Road,,13.69794,100.48327,,47234,POINT (100.48327 13.69794),4.379615994538815,True,False
47234,Soi Phrachao Taksin 37,Charoen Nakhon Road,,13.69785,100.48644,47233,,POINT (100.48644 13.69785),6.129526208555096,False,True
47239,Soi Phuttha Bucha 36 Yaek 1,Soi Phutthabucha 36,,13.64396,100.47892,,47240,POINT (100.47892 13.64396),4.816164535907843,True,False
47240,Soi Phuttha Bucha 36 Yaek 1,Phuttha Bucha 36 Yaek 1,,13.63792,100.48063,47239,,POINT (100.48063 13.63792),4.00733362903831,False,True
47241,Soi Phutthabucha 36,Soi Kriangsak Anusorn,,13.62164,100.4862,,47242,POINT (100.4862 13.62164),4.685621011053413,True,False
47242,Soi Phutthabucha 36,9,,13.62685,100.47773,47241,,POINT (100.47773 13.62685),4.178487135037517,False,True
47249,Soi Pracha Songkhro 45,Pracha Songkhro 27,,13.77907,100.56153,,47250,POINT (100.56153 13.77907),5.434160926588368,True,False
47250,Soi Pracha Songkhro 45,Soi Wichian Khwan,,13.77899,100.56271,47249,47251,POINT (100.56271 13.77899),1.2746715961885389,True,True
47251,Soi Pracha Songkhro 45,Pracha Songkhro Road,,13.77849,100.56674,47250,47252,POINT (100.56674 13.77849),1.6290901212208926,True,True
47252,Soi Pracha Songkhro 45,Pracha Songkhro Road (East),,13.7784,100.56799,47251,,POINT (100.56799 13.7784),2.6822034728905453,False,True
47255,Soi Pracha Uthit 54,Soi Mit Maitri 6,,13.63745,100.49177,,47256,POINT (100.49177 13.63745),0.7536836127651974,True,False
47256,Soi Pracha Uthit 54,Charoen Krung 82,,13.64035,100.49402,47255,,POINT (100.49402 13.64035),7.279793433992045,False,True
47262,Soi Pradu 1,Soi Krongchai,,13.69198,100.51494,,47263,POINT (100.51494 13.69198),2.79451616577593,True,False
47263,Soi Pradu 1,Charoen Rat 7,,13.69012,100.51744,47262,,POINT (100.51744 13.69012),2.65941364284882,False,True
47266,Soi Ram Intra 23,Phahon Yothin 48 Yaek 37,,13.87185,100.62603,,47267,POINT (100.62603 13.87185),1.85455579632602,True,False
47267,Soi Ram Intra 23,Sukhaphiban 5 Road,,13.87262,100.63031,47266,,POINT (100.63031 13.87262),1.5468725404773267,False,True
47268,Soi Ram Intra 23,304,,13.86271,100.61809,,47269,POINT (100.61809 13.86271),0.3061710517202395,True,False
47269,Soi Ram Intra 23,Phahon Yothin 48 Yaek 37,,13.87269,100.62439,47268,,POINT (100.62439 13.87269),2.7519587152996876,False,True
47275,Soi Ramkhamhaeng 21,Ramkhamhaeng Road,,13.75374,100.61167,,47276,POINT (100.61167 13.75374),6.027773447235934,True,False
47276,Soi Ramkhamhaeng 21,Ramkhamhaeng 21 Yaek 5,,13.75829,100.60667,47275,47277,POINT (100.60667 13.75829),0.19342045014197662,True,True
47277,Soi Ramkhamhaeng 21,Sri Wara Road,,13.76314,100.60065,47276,47278,POINT (100.60065 13.76314),1.2414703348573741,True,True
47278,Soi Ramkhamhaeng 21,Pradit Manutham Road,,13.76384,100.5998,47277,,POINT (100.5998 13.76384),0.3963143939719939,False,True
47279,Soi Ramkhamhaeng 24,Ramkhamhaeng Road,,13.75541,100.61356,,47280,POINT (100.61356 13.75541),3.474574272784287,True,False
47280,Soi Ramkhamhaeng 24,Hua Mak Road/Soi Ramkhamhaeng 24,,13.752,100.61731,47279,,POINT (100.61731 13.752),0.21875046110361684,False,True
47281,Soi Ramkhamhaeng 24/1,Hua Mak Road,,13.75538,100.62855,,47282,POINT (100.62855 13.75538),6.994163294348595,True,False
47282,Soi Ramkhamhaeng 24/1,Ramkhamhaeng Road,,13.76066,100.62796,47281,,POINT (100.62796 13.76066),1.7710662796252326,False,True
47283,Soi Ramkhamhaeng 24/2,Hua Mak Road,,13.75464,100.62982,,47284,POINT (100.62982 13.75464),3.0353844427478798,True,False
47284,Soi Ramkhamhaeng 24/2,Ramkhamhaeng Road,,13.76073,100.62905,47283,,POINT (100.62905 13.76073),3.6979391121217957,False,True
47285,Soi Ramkhamhaeng 26,Hua Mak Road,,13.75429,100.63046,,47286,POINT (100.63046 13.75429),3.601342249146613,True,False
47286,Soi Ramkhamhaeng 26,Soi Ramkhamhaeng 24/2,,13.75915,100.62996,47285,47287,POINT (100.62996 13.75915),0.979055216987426,True,True
47287,Soi Ramkhamhaeng 26,Ramkhamhaeng Road,,13.7608,100.62968,47286,,POINT (100.62968 13.7608),3.3455616772652994,False,True
47296,Soi Ramkhamhaeng 43/1,Ramkhamhaeng Road,,13.75895,100.61688,,47297,POINT (100.61688 13.75895),10.26544079366105,True,False
47297,Soi Ramkhamhaeng 43/1,Lat Phrao 112,,13.76766,100.61459,47296,,POINT (100.61459 13.76766),0.160039816290308,False,True
47302,Soi Rarm Intra 14,Prasert-Manukitch 29 Yak 2,,13.83311,100.61608,,47303,POINT (100.61608 13.83311),6.498380642957377,True,False
47303,Soi Rarm Intra 14,Soi Khong Phithak,,13.84111,100.61746,47302,47304,POINT (100.61746 13.84111),9.912402559120519,True,True
47304,Soi Rarm Intra 14,Soi Yaem Siri,,13.84572,100.62027,47303,47305,POINT (100.62027 13.84572),1.9231597070554058,True,True
47305,Soi Rarm Intra 14,Rarm Intra 14 Yaek 22,,13.85022,100.62573,47304,47306,POINT (100.62573 13.85022),12.377398113056744,True,True
47306,Soi Rarm Intra 14,Ram Inthra Road,,13.8554,100.63136,47305,,POINT (100.63136 13.8554),6.626605105658174,False,True
47307,Soi Rarm Intra 39,Soi Rarm Intra 39,,13.85751,100.62751,,47308,POINT (100.62751 13.85751),9.064304125397214,True,False
47308,Soi Rarm Intra 39,Sukhaphiban 5 Road,,13.86341,100.62722,47307,,POINT (100.62722 13.86341),9.11555361167673,False,True
47312,Soi Ratchada Niwet 5,Soi Ratchada Niwet 4,,13.77747,100.58646,,47313,POINT (100.58646 13.77747),3.186928423212662,True,False
47313,Soi Ratchada Niwet 5,Pracha Uthit 19,,13.77723,100.58752,47312,,POINT (100.58752 13.77723),4.31716202113658,False,True
47314,Soi Ratchadaphisak 32,Ratchada Phisek Road,,13.81569,100.57553,,47315,POINT (100.57553 13.81569),0.009871013903288432,True,False
47315,Soi Ratchadaphisak 32,Soi Lat Phrao 23,,13.81657,100.57807,47314,,POINT (100.57807 13.81657),1.039948605383542,False,True
47328,Soi Ratchadphisek 36 Yaek 19,Soi Ratchadaphisek 36,,13.81741,100.57969,,47329,POINT (100.57969 13.81741),9.018487484548267,True,False
47329,Soi Ratchadphisek 36 Yaek 19,Lat Phrao Wanghin 61,,13.8184,100.58937,47328,47330,POINT (100.58937 13.8184),7.636435848757111,True,True
47330,Soi Ratchadphisek 36 Yaek 19,Lat Phrao Wanghin Road,,13.81851,100.59134,47329,,POINT (100.59134 13.81851),0.9401349734507478,False,True
47349,Soi Saensabai,Rama 4 Road,,13.71515,100.57623,,47350,POINT (100.57623 13.71515),4.271850480117028,True,False
47350,Soi Saensabai,Soi Naphasap Yaek 4,,13.72068,100.57634,47349,47351,POINT (100.57634 13.72068),0.30473609285958114,True,True
47351,Soi Saensabai,3,,13.72483,100.57759,47350,,POINT (100.57759 13.72483),0.5807368084250275,False,True
47352,Soi Sahakon 1,Soi Yothin Phattana,,13.80612,100.61454,,47353,POINT (100.61454 13.80612),0.6695001258310732,True,False
47353,Soi Sahakon 1,Pradit Manutham Road,,13.80347,100.61615,47352,,POINT (100.61615 13.80347),6.348144785516076,False,True
47362,Soi Senanikhom 1,Sena Intersection,,13.83393,100.57227,,47363,POINT (100.57227 13.83393),0.6118518388874989,True,False
47363,Soi Senanikhom 1,Soi Rueangsak Wichit,,13.83386,100.57558,47362,47364,POINT (100.57558 13.83386),2.0753387371619954,True,True
47364,Soi Senanikhom 1,Sena Nikhom 1 Soi 12 Road,,13.83452,100.57883,47363,47365,POINT (100.57883 13.83452),0.6691439713159483,True,True
47365,Soi Senanikhom 1,Sena Nikhom 1 Soi 11,,13.83447,100.58236,47364,47366,POINT (100.58236 13.83447),2.926213266732858,True,True
47366,Soi Senanikhom 1,Lat Phrao Wanghin Road/Ladphrao Wang Hin 83 Road,,13.83192,100.59184,47365,47367,POINT (100.59184 13.83192),2.968251704287895,True,True
47367,Soi Senanikhom 1,Charoen Suk 4,,13.83174,100.60303,47366,47368,POINT (100.60303 13.83174),0.31703350536182406,True,True
47368,Soi Senanikhom 1,Prasert Manukitch 18,,13.82995,100.60842,47367,,POINT (100.60842 13.82995),1.2658442125091072,False,True
47369,Soi Setsiri 1,Kamphaeng Phet 5 Road,,13.78083,100.53086,,47370,POINT (100.53086 13.78083),5.260051786684188,True,False
47370,Soi Setsiri 1,Rama 6 Road,,13.78004,100.53306,47369,,POINT (100.53306 13.78004),0.2610919231746888,False,True
47371,Soi Setsiri 2,Kamphaeng Phet 5 Road,,13.78353,100.53183,,47372,POINT (100.53183 13.78353),1.4574334590785336,True,False
47372,Soi Setsiri 2,Rama 6 Road,,13.78256,100.5341,47371,,POINT (100.5341 13.78256),0.3851077905054751,False,True
47382,Soi Srisawat,Sukhumwit Road,,13.69882,100.60444,,47383,POINT (100.60444 13.69882),0.7954952254430547,True,False
47383,Soi Srisawat,Soi Phueng Mi 1,,13.70079,100.61,47382,47384,POINT (100.61 13.70079),1.1169764896850662,True,True
47384,Soi Srisawat,Soi On Nut 24,,13.70206,100.61331,47383,47385,POINT (100.61331 13.70206),4.442968884313752,True,True
47385,Soi Srisawat,Soi Sukhumvit 77,,13.70945,100.6144,47384,,POINT (100.6144 13.70945),2.9720889658269956,False,True
47386,Soi Sukhumvit 105,Sukhumwit Road,,13.66218,100.60224,,47387,POINT (100.60224 13.66218),7.406279270252841,True,False
47387,Soi Sukhumvit 105,Lasalle 12,,13.66116,100.6078,47386,47388,POINT (100.6078 13.66116),0.9515526189027733,True,True
47388,Soi Sukhumvit 105,Lasalle 16,,13.6606,100.61051,47387,47389,POINT (100.61051 13.6606),3.1494249849904516,True,True
47389,Soi Sukhumvit 105,Lasalle 20,,13.66032,100.61202,47388,,POINT (100.61202 13.66032),0.18310566006900855,False,True
47390,Soi Sukhumvit 40,Rama 4 Road,,13.71321,100.58055,,47391,POINT (100.58055 13.71321),0.2939671874468171,True,False
47391,Soi Sukhumvit 40,Sukhumwit Road,,13.72244,100.58097,47390,,POINT (100.58097 13.72244),0.22874492820327538,False,True
47392,Soi Sukhumvit 42,Rama 4 Road,,13.71293,100.58401,,47393,POINT (100.58401 13.71293),1.8217384028296963,True,False
47393,Soi Sukhumvit 42,Sukhumwit Road,,13.71965,100.58497,47392,,POINT (100.58497 13.71965),5.82130179222871,False,True
47394,Soi Sukhumvit 107,3/ Sukhumvit Road,,13.65879,100.60081,,47395,POINT (100.60081 13.65879),1.935567681677529,True,False
47395,Soi Sukhumvit 107,Soi Bearing 6,,13.65754,100.60391,47394,47396,POINT (100.60391 13.65754),5.360757985334248,True,True
47396,Soi Sukhumvit 107,Niran Condo,,13.6569,100.60555,47395,47397,POINT (100.60555 13.6569),3.983310954846257,True,True
47397,Soi Sukhumvit 107,Soi Baering 7,,13.65574,100.60854,47396,47398,POINT (100.60854 13.65574),6.913080486311413,True,True
47398,Soi Sukhumvit 107,Lasalle 24,,13.65451,100.61171,47397,47399,POINT (100.61171 13.65451),2.821048055450914,True,True
47399,Soi Sukhumvit 107,Baring 34,,13.65301,100.61555,47398,47400,POINT (100.61555 13.65301),3.0171465200569627,True,True
47400,Soi Sukhumvit 107,Soi Muban Prem Ruethai Townhouse,,13.65145,100.61956,47399,47401,POINT (100.61956 13.65145),2.054230511593003,True,True
47401,Soi Sukhumvit 107,Bearing 66,,13.64704,100.63269,47400,47402,POINT (100.63269 13.64704),0.16238073765615768,True,True
47402,Soi Sukhumvit 107,Srinagarindra Road,,13.64447,100.63667,47401,,POINT (100.63667 13.64447),3.839957744567448,False,True
45600,Soi Sukhumwit 77 (on Nut),On Nut Intersection-577,,13.7089,100.59946,,45601,POINT (100.59946 13.7089),0.9383099765485562,True,False
45601,Soi Sukhumwit 77 (on Nut),Soi On Nut 2,,13.71183,100.60469,45600,45602,POINT (100.60469 13.71183),0.9322276910156921,True,True
45602,Soi Sukhumwit 77 (on Nut),Soi On Nut 10,,13.71133,100.61006,45601,45603,POINT (100.61006 13.71133),2.343577873099748,True,True
45603,Soi Sukhumwit 77 (on Nut),Soi On Nut 30,,13.70898,100.61792,45602,45604,POINT (100.61792 13.70898),0.16287477133868644,True,True
45604,Soi Sukhumwit 77 (on Nut),Soi On Nut 36,,13.70972,100.62588,45603,45605,POINT (100.62588 13.70972),1.4148327622470258,True,True
45605,Soi Sukhumwit 77 (on Nut),Soi On Nut 44,,13.71014,100.62951,45604,45606,POINT (100.62951 13.71014),2.8805535675811265,True,True
45606,Soi Sukhumwit 77 (on Nut),Soi On Nut 46,,13.71065,100.63434,45605,45607,POINT (100.63434 13.71065),2.424396598565441,True,True
45607,Soi Sukhumwit 77 (on Nut),Suan Luang Intersecton-577,,13.71269,100.64381,45606,45608,POINT (100.64381 13.71269),2.2431390340744564,True,True
45608,Soi Sukhumwit 77 (on Nut),ONNUT-PHATTHANAKAN Junction,,13.71732,100.66023,45607,45609,POINT (100.66023 13.71732),1.1407685031578496,True,True
45609,Soi Sukhumwit 77 (on Nut),Soi On Nut 65,,13.72048,100.6816,45608,45614,POINT (100.6816 13.72048),1.2772930023140152,True,True
45614,Soi Sukhumwit 77 (on Nut),TANG RADAP ONNUT (WESTERN) Junction-577,,13.72146,100.69779,45609,,POINT (100.69779 13.72146),2.041264063781406,False,True
47425,Soi Thawon Thawat 1,Phatthanakan 25,,13.74138,100.61608,,47426,POINT (100.61608 13.74138),1.0248013979534774,True,False
47426,Soi Thawon Thawat 1,Soi Thawon Thawat 2,,13.74693,100.6166,47425,47427,POINT (100.6166 13.74693),7.150555197328033,True,True
47427,Soi Thawon Thawat 1,Hua Mak Road/Soi Ramkhamhaeng 24,,13.752,100.61731,47426,,POINT (100.61731 13.752),0.21875046110361684,False,True
47430,Soi Thong Ngok,Phoem Sin Road,,13.90102,100.64052,,47431,POINT (100.64052 13.90102),1.6353708598283172,True,False
47431,Soi Thong Ngok,Wat Ko Road,,13.90845,100.63851,47430,,POINT (100.63851 13.90845),0.9441347859650632,False,True
47432,Soi Timland,Thewet Road,,13.84595,100.53005,,47433,POINT (100.53005 13.84595),1.6849520652764236,True,False
47433,Soi Timland,Nonthaburi (West),,13.84676,100.53315,47432,,POINT (100.53315 13.84676),2.9992470541696603,False,True
47443,Soi Wachiratham Sathit 57,Sukhumvit 101/1,,13.68635,100.63422,,47444,POINT (100.63422 13.68635),3.3602540313320057,True,False
47444,Soi Wachiratham Sathit 57,Soi Samphinong,,13.70163,100.63087,47443,,POINT (100.63087 13.70163),3.1516243400372987,False,True
47445,Soi Wat Siriphong Thamnimit,Vacharaphol Road,,13.8586,100.64351,,47446,POINT (100.64351 13.8586),3.261859788293212,True,False
47446,Soi Wat Siriphong Thamnimit,Sukhaphiban 5 Road,,13.86468,100.64356,47445,,POINT (100.64356 13.86468),5.708987356359518,False,True
47449,Soi Wat Yai Rom,Anamai Ngam Charoen 25,,13.65451,100.46461,,47450,POINT (100.46461 13.65451),2.174474492129249,True,False
47450,Soi Wat Yai Rom,Rama 2 Soi 33,,13.66051,100.46852,47449,,POINT (100.46852 13.66051),1.5083653615691164,False,True
47453,Soi Yothin Phattana,Soi Chaem Charoen,,13.807,100.61402,,47454,POINT (100.61402 13.807),0.6358536911006495,True,False
47454,Soi Yothin Phattana,Soi Sahakon 1,,13.80612,100.61454,47453,47455,POINT (100.61454 13.80612),0.6695001258310732,True,True
47455,Soi Yothin Phattana,Pradit Manutham Road,,13.80946,100.61892,47454,,POINT (100.61892 13.80946),6.177334573792934,False,True
27510,Somdet Chao Phraya Road,Khlong San Intersection-648,,13.72999,100.50873,,27511,POINT (100.50873 13.72999),1.3990984535775626,True,False
27511,Somdet Chao Phraya Road,Khlong San Post Office,,13.73128,100.50523,27510,27512,POINT (100.50523 13.73128),0.3153616607585117,True,True
27512,Somdet Chao Phraya Road,Tha Din Daeng Intersection,,13.73228,100.50227,27511,27513,POINT (100.50227 13.73228),2.1231768651993153,True,True
27513,Somdet Chao Phraya Road,Prachathipok-somdetchaophraya Intersection-648,,13.73447,100.49594,27512,,POINT (100.49594 13.73447),5.249472959535648,False,True
15019,Somdet Phra Chao Tak Sin Road,Mahai Sawan Intersection-631,,13.70471,100.48565,,15020,POINT (100.48565 13.70471),0.08584989472671302,True,False
15020,Somdet Phra Chao Tak Sin Road,Navy Medical Department,,13.71016,100.48755,15019,15021,POINT (100.48755 13.71016),4.194339748408062,True,True
15021,Somdet Phra Chao Tak Sin Road,Samre Post Office,,13.71516,100.4893,15020,15022,POINT (100.4893 13.71516),1.4135825654972218,True,True
15022,Somdet Phra Chao Tak Sin Road,Taksin Intersection-631,,13.72071,100.49119,15021,15023,POINT (100.49119 13.72071),3.479416129479262,True,True
15023,Somdet Phra Chao Tak Sin Road,Wong Wian Yai Circle-631,,13.72561,100.49292,15022,,POINT (100.49292 13.72561),3.2258057426378626,False,True
47461,Song Wat Road,Tri Mit Road,,13.73646,100.5111,,47462,POINT (100.5111 13.73646),5.033289968314231,True,False
47462,Song Wat Road,Songsawat Road,,13.73694,100.50974,47461,,POINT (100.50974 13.73694),5.7315542493785365,False,True
31000,Si Ayudhaya Road,Si Sao Thewet Intersection-547,,13.77113,100.50501,,31001,POINT (100.50501 13.77113),2.393801675758199,True,False
31001,Si Ayudhaya Road,Ho Prachum Tho Bo. Intersection-547,,13.76967,100.50825,31000,31002,POINT (100.50825 13.76967),0.9217298153575572,True,True
31002,Si Ayudhaya Road,Lan Phra Rup Intersection,,13.7682,100.5116,31001,31003,POINT (100.5116 13.7682),0.12544102961958012,True,True
31003,Si Ayudhaya Road,Wat Benchamabophit Intersection-547,,13.76646,100.51523,31002,31004,POINT (100.51523 13.76646),1.2523675891547017,True,True
31004,Si Ayudhaya Road,Saowani Intersection-547,,13.76299,100.52296,31003,31005,POINT (100.52296 13.76299),3.5940243037593005,True,True
31005,Si Ayudhaya Road,Si Ayutthaya Intersection-547,,13.76179,100.52575,31004,31006,POINT (100.52575 13.76179),4.581780006882607,True,True
31006,Si Ayudhaya Road,Phayathai Metropolitan Police Station,,13.75973,100.53027,31005,31007,POINT (100.53027 13.75973),4.334798864952689,True,True
31007,Si Ayudhaya Road,Phaya Thai Intersection-547,,13.75796,100.53431,31006,31008,POINT (100.53431 13.75796),1.000029800142558,True,True
31008,Si Ayudhaya Road,Phayathai Hospital,,13.75673,100.5394,31007,31009,POINT (100.5394 13.75673),2.6644002022167785,True,True
31009,Si Ayudhaya Road,Under Makasan Bridge,,13.75603,100.54239,31008,31010,POINT (100.54239 13.75603),1.6431674614495213,True,True
